Id,Buyer User Id,Date and Time,Location,Location Id,Universe Id,Universe,Asset Id,Asset Name,Asset Type,Hold Status,Revenue,Price
byfHzTYxjp/lu60Jzn/vyA,8921883963,2025-09-03T03:37:51.498Z,Website,Null,Null,Null,5623008935,Bear,Pants,Released,4.0,5.0
fSSREU/zuTZffNi0EKs1rg,1911399379,2025-09-03T03:20:26.052Z,Website,Null,Null,Null,5623008935,Bear,Pants,Released,4.0,5.0
GJ90eSsBXC4Flh5BhyT5jg,7541775704,2025-09-03T02:43:37.425Z,Website,Null,Null,Null,5623008935,Bear,Pants,Released,4.0,5.0
4pkXrSMwxcRvWMTTzDQ7lw,8306883337,2025-09-03T02:23:28.365Z,Website,Null,Null,Null,5623008935,Bear,Pants,Released,4.0,5.0
DFaCqsBIB5B77w5F5+o76A,5629625039,2025-09-03T01:40:45.100Z,Website,Null,Null,Null,5623008935,Bear,Pants,Released,4.0,5.0
HT/QnHxh7cWXaosRs0+IPQ,4659144251,2025-09-03T00:52:54.971Z,Website,Null,Null,Null,5623008935,Bear,Pants,Released,4.0,5.0
YMW+6yD3XDBneSovQoVPQw,7796816091,2025-09-03T00:26:56.678Z,Website,Null,Null,Null,5623008935,Bear,Pants,Released,4.0,5.0
DTuJAnD2nSYoe9cB7SU2bQ,9271982365,2025-09-02T20:53:13.336Z,Game,7041939546,Null,Null,5623008935,Bear,Pants,Released,3.0,5.0
s4fWkmALIOOqA+PAF08uyw,7422566528,2025-09-02T19:38:01.278Z,Website,Null,Null,Null,5623008935,Bear,Pants,Released,4.0,5.0
pf6ptGzmMDfhJdEKMo+dOg,8254970720,2025-09-02T19:14:51.032Z,Website,Null,Null,Null,5615989114,[🔥ORIGINAL🔥] Emotions,Shirt,Released,4.0,6.0
znfY1DtEb6JETPc9J4CcSA,8544506488,2025-09-02T18:53:33.529Z,Website,Null,Null,Null,5623008935,Bear,Pants,Released,4.0,5.0
Hp7H6Q7zuwTz8sY7fes0tg,7233540518,2025-09-02T18:21:07.667Z,Website,Null,Null,Null,5623008935,Bear,Pants,Released,4.0,5.0
fS0GYlCjRS+PmOWJ7kXNYg,1275026048,2025-09-02T18:00:33.720Z,Website,Null,Null,Null,5623008935,Bear,Pants,Released,4.0,5.0
